orderID,barcode,count,name,unitID,pricePer,retailPrice,tradePrice,categoryID
154259848806920624674,6925303723910,1,统一冰红茶1L,2,4,4,0,11
154259848861114496910,6901028118170,1,利群版包装,8,15,15,13.9,1
15425984897068621384,99999999-1,1,无码商品,0,8,8,0,1
154259849370819456559,99999999-1,1,无码商品,0,2,2,0,1
15425984935568626473,99999999-1,1,无码商品,0,5,5,0,1
15425984956196185819,6921581540065,1,三得利沁桃水（水蜜桃味）,2,4,4,3.09,1
15425984974098625598,99999999-1,1,无码商品,0,8,8,0,1
15425985010858622075,99999999-1,1,无码商品,0,8,8,0,1
154259850254210791791,6925009926707,1,巴诺咖啡醇香拿铁啡饮料,0,8,8,0,1
154259850249124662870,6906151600462,1,牛栏山陈酿白酒500ml,0,15,15,0,1
15425985046958625306,99999999-1,1,无码商品,0,8,8,0,1
154259850794315031267,6901028191043,1,白沙品包装,8,9,9,7.63,1
154259850815312309489,6931630386339,1,20元天生有范,8,20,20,16,1
154259850797015056032,6925303733704,1,冰咖啡,0,5,5,0,1
15425985084158625194,99999999-1,1,无码商品,0,9,9,0,1
15425985122258622055,99999999-1,1,无码商品,0,5,5,0,1
154259851382915367150,6901028191043,1,白沙品包装,8,9.5,9.5,7.63,1
15425985156906315691,6901285991219,1,怡宝纯净水555ml,2,2,2,1.02,1
15425985157668624820,99999999-1,1,无码商品,0,8,8,0,1
154259851667220701504,6925909980151,1,张新发槟榔5g,8,20,20,15.58,10
154259851667220701504,99999999-1,1,无码商品,0,7,7,0,1
154259851808415995936,6935258870065,1,下饭菜,2,9,9,7.2,1
15425985192878628631,99999999-1,1,无码商品,0,8,8,0,1
154259850422924812623,6907992100272,1,伊利纯牛奶50ml,0,3,3,0,1
15425985210977992654,6901798202376,1,52度泸州御酒怡喜白酒,0,48,48,0,1
15425985229188626361,99999999-1,1,无码商品,0,8,8,0,1
15425985243825885017,6901028001908,1,双喜黄色（红玫王硬）,4,8,8,0,1
15425985240474307201,6907992818689,1,三色杯,0,4,4,2.6,1
154259852984513194524,6931273213559,2,食用槟榔运当头8g,8,13,13,11.5,1
154259855263313097140,6922507807644,1,香菇风味挂面,8,8.5,8.5,0,1
154259853224422266762,6931273213559,1,和成天下15元包装,8,15,15,12,10
154259853627422284034,99999999-1,1,无码商品,0,40,40,0,1
154259853656817476186,6923450605288,1,绿箭金装口香糖原味薄荷12片装,3,5,5,4.1,10
15425985525462778010,6970644591117,1,瓶珠江0度啤酒600ml,2,4,4,2.99,1
15425985525462778010,99999999-1,1,无码商品,0,9,9,0,1
15425985525462778010,6922858233109,1,600中胶美年达橙味,4,3,3,2.17,1
15425985525462778010,6922858211091,1,600胶百事可乐,2,3,3,2.19,1
15425985389077099644,6901028191043,1,精白沙,8,9,9,7.8,1
15425985389077099644,6901035605328,2,青岛啤酒经典10度,4,6,6,4.5,1
15425985389077099644,6902944880059,1,古越龙山清醇三年,0,15,15,0,1
15425985389725889602,6901028001618,1,经典1906合装香烟,8,17,17,0,1
15425985382797247604,6936378310172,1,食用槟榔之郎珠槟榔5元,4,15,15,12,1
15425985425974202371,6920156500046,1,矮山桂林辣椒酱205g,6,3.5,3.5,3,20
15425985425974202371,6907878033021,1,雪碧 330ml,0,2.5,2.5,1.84,1
15425985425974202371,6922882333097,1,榨菜,4,1,1,0,1
15425985425974202371,6901754141008,1,乌江涪陵榨菜-鲜脆菜丝88g,0,2,2,1.47,1
15425985457528719237,6901028191029,4,白沙包装,8,5.5,5.5,4.77,1
154259854767322472589,6922731800800,1,ABC超薄K21卫生护垫22片,0,9,9,0,1
154259854807714498104,6901028004947,1,双喜蓝红玫王包装,8,13,13,10.26,21
154259854732416692040,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
154259854968620319213,6902701168956,1,味精,8,4,4,0,10
15425985502403474918,6934665087653,1,优益C活菌型乳酸菌饮品原味,0,6,6,0,1
15425985502403474918,6956416200067,1,美汁源果粒橙橙汁饮料450ml,2,3.5,3.5,2.7,1
154259854081922262633,6901028075763,1,中华包装,8,45,45,38.16,21
154259854749410798387,6901028191043,1,白沙品包装,8,9,9,7.63,1
15425985511477336115,99999999-1,1,无码商品,0,10,10,0,1
15425985545217903744,6901028193498,1,芙蓉王(硬),8,25,25,0,1
15425985565557094228,6923644278595,1,纯甄巴氏杀菌热处理风味酸牛奶,0,52,52,0,1
15425985539968628809,99999999-1,1,无码商品,0,5,5,0,1
15425985601337344995,6954432710225,1,炫迈炫动薄荷味无糖口香糖50.4g,3,10,10,8.5,1
154259855554516736830,138,0,平野小圆饼,17,125.97855684138868,140,110,381
154259855554516736830,127,0,迷你小薄饼,17,21.596324029952346,24,12,381
154259856108011147824,6920734700776,1,康师傅烧牛肉面106g,14,4,4,0,1
154259856108011147824,6902890234135,1,双汇香辣香脆肠35g,7,1,1,0.8,1
154259856108011147824,6931273213238,1,和成槟榔20元,8,18,18,16,1
15425985621318625869,99999999-1,1,无码商品,0,3,3,0,1
154259856342017413688,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
15425985658567581892,0,1,开财门,4,0.02,0.02,0.01,1
15425985656528622749,99999999-1,1,无码商品,0,6,6,0,1
15425985693068627711,99999999-1,1,无码商品,0,6,6,0,1
154259856924922626123,6924098899053,1,青旺玉米味硬糖400g,8,5,5,4.33,10
15425985732048624843,99999999-1,1,无码商品,0,5,5,0,1
15425985744016217955,6901028191166,1,精白沙,10,92,92,89.5,1
15425985744016217955,6901028191135,1,软白沙,10,65,65,62,1
15425985759788406407,6901028193498,2,芙蓉王包装,8,25,25,21.83,1
154259857916018756987,6948195800514,1,食用调和油5L,0,60,60,0,1
15425985786518624702,99999999-1,1,无码商品,0,3,3,0,1
154261363860822954934,6901028075763,1,中华包装,8,45,45,41,21
154261364277620579005,6933125698873,2,湘潭铺子15元装,8,15,15,0,10
15426136392306269322,6916432980084,1,长康100%纯芝麻油200ml,4,12.5,12.5,0,1
15426136392306269322,6922130101485,1,200克太太乐鸡精,4,8.5,8.5,6.8,1
154261364481917441763,99999999-1,1,无码商品,0,4,4,0,1
15426136598656438334,6901028191043,1,精白沙,3,9,9,7.63,1
154261366210811004505,6934587678021,1,梧州三角生粉,7,2,2,1.6,1
154261366210811004505,6918678310021,1,李锦记财神蚝油,2,12,12,9.2,1
154261366210811004505,6902007115197,1,恒顺镇江陈醋,2,6.5,6.5,5.25,1
154261366210811004505,6922824055018,1,李锦记精选生抽500ml,0,7.5,7.5,6.5,1
15426136624677858772,6901826807641,1,南孚碱性电池,4,2.5,2.5,0,1
154261368620120189821,6940159410029,1,百事可乐可乐型汽水,2,3,3,0,11
15426136695427356626,2801,0,阿尔卑斯水果硬糖,0,56,56,0,1
154261367057613228788,6958214616880,1,叼嘴巴十元槟榔,4,10,10,8,1
154261367210115792574,6903148048948,1,飘柔焗油去屑洗发露200ml,2,15.5,15.5,11.37,1
154261367208519743387,05,1,槟榔,4,15,15,12,2
154261367652215447875,6942886302134,1,铜锣烧芋味60g,0,6.5,6.5,0,1
154261367652215447875,6935284499995,1,卫龙新大面筋辣味16g,8,3,3,0,10
154261367652215447875,4891338000918,1,黑人双重薄荷牙膏225g,13,15,15,0,8
154261367652215447875,6935284412130,1,卫龙亲嘴语味面制品8g,8,4,4,0,1
15426136772706217886,1001,1,一元系列,4,1,1,0.75,1
154261367541024986034,6901028075770,1,中华包装,0,70,70,0,1
154261367662913561576,6901028164160,1,红旗渠茄包装,8,5.5,5.5,4.45,1
15426136775435078590,99999999-1,1,无码商品,0,3.5,3.5,0,1
15426136775435078590,99999999-2,1,无码商品,0,8,8,0,1
154261373989820038084,6901028111546,1,南京花石条装,10,530,530,455.8,21
15426136850309146209,6901028191029,1,白沙包装,8,6.5,6.5,6.3,21
15426136850309146209,6901028191043,1,白沙品包装,8,10,10,9,1
154261368905611496020,6934502301850,1,500ml东鹏特饮维生素功能饮料,2,5,5,4,1
15426136971056185446,6945465706248,1,唐哥舔舔糖,4,3.5,3.5,2.06,10
15426136971056185446,6940741200366,1,梅山桥酱香土豆,8,3,3,1.5,1
15426136986797854440,6901826837334,1,南孚聚能环5号碱性电池,0,2.5,2.5,0,1
154261371661120182436,6902083896775,1,娃哈哈格瓦斯330ml,2,3,3,0,11
154261369930118347087,6925909980151,1,张新发槟榔5g,8,18,18,16,10
15426136753117965701,6925814851362,1,小龙王九总槟榔28g,8,14,14,10.91,1
154261370141211144297,6901028191043,4,精品白沙,8,9,9,7.63,1
15426137043586317168,6925909980342,1,张新发木糖醇20元槟榔,4,20,20,16,1
15426137043586317168,6901028193504,1,芙蓉王整条,4,235,235,218.36,1
15426137043586317168,1,1,一元商品,4,1,1,0.7,1
15426137043586317168,02,2,二元商品,4,2,2,1.4,1
15426137043586317168,6922266439261,1,清风3层卷筒卫生纸,4,25,25,19.5,1
15426137043586317168,6925909960085,1,张新发木糖醇十五元,8,15,15,11.5,1
15426137043586317168,6901028164160,1,红旗渠（雪茄）,8,6,6,5,1
154261370353215442902,6932691800055,1,工业胶手套,4,6.5,6.5,0,1
154261370438223148085,6901028005241,2,红玫金包装,8,5,5,3.6,21
154261370932510773203,6925303793579,1,统一藤椒牛肉面105g,15,4,4,3.25,1
154261370932510773203,6921311196364,1,康师傅冰红茶檬口味茶饮品1L,2,4,4,3,1
154261370932510773203,6923644223458,1,蒙牛纯牛奶250ml,3,3,3,2.1,1
154261372831420183183,6931630386131,1,胖哥天生有范槟榔22g,8,10,10,0,10
154261371212312512393,6936378310073,4,食用槟榔湘潭15元色,7,15,15,11.9,1
154261371310015819261,6901028063692,1,白沙红运当头包装,8,20,20,14.31,1
154261371310015819261,6908570201084,1,龙牌酱油,2,6,6,5.6,1
154261371310015819261,6918678423035,1,李锦记蒸鱼豉油410ml,2,10,10,9,1
154261371214015601083,6901028084765,1,娇子调细支包装,8,15,15,12.93,21
154261371454015314899,6931273213559,1,和成天下食用槟榔（鸿运当头）28g,8,15,15,11,1
15426137133499067786,6901028191043,1,白沙品包装,8,9.5,9.5,7.63,1
15426137133499067786,6936599800131,1,香飘飘鸡蛋片包,4,3.5,3.5,2.8,1
15426137133499067786,6925303710187,2,统一100烧牛肉袋面03g,8,2.5,2.5,2,10
15426137133499067786,6901028111263,1,南京赫门包装,8,16,16,14.31,1
15426137673256416180,6901028191043,1,白沙(精品）,8,9.5,9.5,7.63,1
154261371588420716725,6901028005142,1,双喜(莲香)【包装】,8,12,12,9.7,21
15426137194106316676,1,1,一元商品,4,1,1,0.7,1
15426137194106316676,02,2,二元商品,4,2,2,1.4,1
15426137194106788200,4891028164456,1,维他柠檬茶 250ml,3,3,3,2.6,1
15426137194106788200,6934665088230,1,蒙牛冠益乳风味发酵乳（燕麦+黄桃）250g,2,8,8,0,1
154261372282010961145,11,5,一元,4,1,1,0.75,1
154261372073824919033,6901028191043,1,白沙精品包装,8,10,10,7.63,21
154261373309010773286,6901285991219,1,怡宝饮用纯净水555毫升,2,2,2,1.5,1
154261373309010773286,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
15426137363066329110,6901028193498,1,芙蓉王（单盒）,4,25,25,21.84,1
154261375060319383956,99999999-1,1,无码商品,0,2,2,0,1
154261375060319383956,6920459989371,1,冰糖雪梨,0,4.5,4.5,2.56,1
154261375060319383956,6901028118811,1,特制长嘴利群,0,22,22,19.08,21
154261373899225156812,6901028098656,1,长白山春中支包装,0,14,14,0,1
15426137376986671902,99999999-1,1,无码商品,0,7,7,0,1
154261374213210798779,6940448620795,1,缺牙齿脖子,0,5,5,0,1
154261374213210798779,6954254301182,1,渔湘四海菜鱼仔王12g,0,1,1,0,1
154261374213210798779,6954254301106,1,渔湘四海菜鱼仔王袋26g,4,2,2,0,1
154261374213210798779,6958466100021,1,红油辣干子,0,2,2,0,1
154261374231815459588,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
154261374549224248911,6931273213559,1,食用槟榔运当头8g,8,15,15,11,10
154261374549224248911,6901028193498,1,芙蓉王包装,8,25,25,21.83,21
154261374483815459285,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
154261374900315457959,99999999-1,1,无码商品,0,2,2,0,1
15426137112773185123,6956426910109,4,蜂巢凉粉,3,2,2,1.25,1
154261375463215455243,99999999-1,1,无码商品,0,3,3,0,1
154261375748519826216,6901285991219,1,怡宝饮用纯净水555毫升,2,2,2,1,11
154261374750125161238,6958214616880,1,8叼嘴巴食用槟榔20g,0,8,8,0,1
15426137610456976213,6901424333948,1,王老吉250ml,6,2.5,2.5,0,1
15426137642164204384,6921294305012,2,康师傅 冰红茶（柠檬口味茶饮品）500ml,0,3,3,0,1
15426137642164204384,6901028005029,1,五叶神,8,11,11,10.3,1
15426137642164204384,6901028000642,1,双喜（硬经典）,0,11,11,10.17,1
154261376917517768708,6901028192729,1,白沙精品三代包装,8,16,16,12.93,1
154261377051522882477,6943268000013,4,桃花源240g桂花糖,0,8,8,0,1
154261377051522882477,6956511904266,1,三只松鼠黄桃干,0,12,12,0,1
154261377051522882477,6956511904242,1,三只松鼠芒果干,0,12,12,0,1
154261377195917776896,6901028193498,1,芙蓉王包装,8,25,25,21.83,1
154261376947122265566,6956367338666,1,王老吉凉茶植物饮料500ml,2,4,4,3,11
154261376947122265566,00,2,槟榔兑奖,4,1,1,0.01,2
154261376947122265566,6901028942928,1,双喜珍品好日子包装,8,16,16,13.78,21
154261388659912631415,6970033360058,1,嫩仔槟榔,8,5,5,4.5,1
154261388659912631415,80177609,1,健达缤纷乐T40g,3,15,15,6,10
154261388659912631415,6901028165969,1,黄金叶M包装,8,25,25,23,21
154261377566422596810,6938888888653,1,香飘飘芝士燕麦奶茶82g,15,5.5,5.5,4.5,11
154261377566422596810,6930946900185,1,步步为赢,4,2,2,0,1
154261377566422596810,6930946900321,1,香干子,4,2.5,2.5,0,1
15426137752415849577,6901028005203,1,红色五叶神,0,22,22,18.5,1
15426137752415849577,6901028005029,1,双喜金五叶神,4,12,12,10.6,1
15426137752415849577,6903244675147,1,心相印茶语丝享130抽抽纸,5,4,4,2.3,1
15426137752415849577,6907878050110,1,可口可乐原味,4,3,3,2.3,1
154261377145215984742,6901028311151,1,云烟紫包装,8,11,11,9.01,21
154261389038812637734,6970033360041,1,芝麻滨榔,8,5,5,4.5,1
154261389293612636050,6924187828759,1,洽洽原香瓜子150g,8,6,6,3.5,1
154261378380017655477,6901028339940,1,云烟支云龙包装,8,16,16,12.93,1
154261389538612633566,6924743915121,1,乐事清新清爽黄瓜味40g,8,3.5,3.5,0,1
154261378371520054569,6906785230165,2,56度红星二锅头酒扁,2,5.5,5.5,0,11
15426137861504192260,6931273201099,1,青果槟榔,4,20,20,0,1
154261389859912632115,6924743915121,1,乐事清新清爽黄瓜味40g,8,3.5,3.5,0,1
154261390174412637099,6901894117666,1,白猫洁净香氛洗衣粉1028g,7,10,10,8.5,1
154261378564919825911,6901028191043,1,白沙精品,8,9,9,7.63,21
15426138534206083312,6931630386131,1,胖哥天生有范槟榔22g,0,10,10,0,1
15426138534206083312,6923450605332,1,绿箭冰柠薄荷味铁盒装糖薄荷糖3g5盒,0,9,9,0,1
154261390505912636221,6903148207109,1,舒肤佳薰衣草舒缓呵护沐浴露200ml,2,15,15,14,1
15426137935039197164,6901028193863,1,芙蓉王条装,10,320,320,307.4,1
154261379629718155484,007,1,一元火机,4,1,1,0.01,1
154261379629718155484,6901028063364,1,白沙新精品二代包装,8,10,10,8.8,1
154261379629718155484,6902890012016,2,60克双汇王中王优级火腿肠,16,2,2,1.57,1
154261379629718155484,6925303773076,1,统一麻辣牛肉桶面,14,4,4,3.25,1
154261296876811228295,6921311189373,1,康师傅糖雪梨梨汁饮品1L,2,4,4,0,1
15426137972749192486,6944649700324,1,1L饮用纯净水纸箱条码,4,30,30,22,1
154261391039412639452,6903148048795,1,飘柔焗油护理洗发露400ml,2,28,28,0,1
15426138016859198754,6901028191135,1,白沙条装,10,60,60,38.16,1
154261380323111222696,6925909960085,1,张新发门店木糖醇槟榔25g,8,14,14,12,1
154261380368524086019,6953609000046,1,麦穗纯味精,7,3,3,0,20
154261380368524086019,6916432990038,1,长康陈醋,0,4,4,0,1
15426138053117225809,6926160709444,1,家庭牙刷,4,6,6,3,1
15426138053117225809,4891338010535,1,黑人超白牙膏140g,4,12,12,9,1
154261391708912633211,6903148047811,1,舒肤佳沐浴露400ml,2,24,24,0,1
15426138589006417622,6901028063364,1,白沙(硬新精品二代)硬盒【包装】,8,11,11,8.8,1
15426138050259193411,6927902033032,1,采诗男士润唇膏g,13,10,10,2.7,1
15426138069073474370,6900873060269,6,康师傅珍品香辣牛肉面,8,2.5,2.5,0,1
15426138076174282816,6901028005203,1,双喜（硬红五叶神）,0,21,21,0,1
15426138068115142244,23,1,弯头吸管,4,12,12,0,2
15426138068115142244,6926414790204,3,牙刷,0,5,5,0,1
15426138068115142244,6924518592762,5,完美速度渗40片,8,8,8,0,1
15426138068115142244,6924518592649,5,完美体脸4O片,4,6.5,6.5,0,1
154261380739420788135,6902083893842,1,娃哈哈营养快线幸福牵线果汁酸奶味500ML,2,4,4,3.07,11
154261380923619468443,6901028191043,1,白沙品包装,8,9,9,7.63,21
154261392185812634146,6901028936712,1,好猫财进宝包装,8,8,8,7,1
154261381147922667917,6925909960085,1,张新发门店木糖醇槟榔25g,8,14,14,0,10
15426138112569197873,6970400180807,1,盖能蛋香小果子,8,5,5,3,10
15426138112569197873,6940187262331,1,中老年高钙营养奶粉,8,35,35,24,10
15426138112569197873,6925303719845,1,统一汤达人日式豚骨面,14,8,8,6.5,10
15426138112569197873,6922824588622,1,真巧草莓味涂层饼干,8,15,15,8.8,10
15426138112569197873,6920421021092,1,香巴佬香辣鸭翅80g,8,7.5,7.5,4.45,10
154261392454112631122,6901028053136,1,玉溪心包装,8,20,20,17.5,1
15426138666836416031,6901028191043,1,白沙(精品）,8,9.5,9.5,7.63,1
15426138151839196434,6902878121136,1,200克唐人神水晶香肠,8,10,10,8,1
15426138151839196434,6956064000422,1,雪天绿色加碘精制盐,8,2.5,2.5,1.5,1
154261392918012633197,6901028111263,1,南京赫门包装,8,18,18,16,1
154261381828920056138,4891028705949,1,维他柠檬茶00ml港进口,2,6,6,0,11
15426138194989198703,6921734975362,1,高级橡皮擦,12,1,1,0.4,1
15426138194989198703,4101020002,1,财兴双面胶,10,1,1,0.32,1
154259951969423987954,6925303730574,1,统一阿萨姆原味奶茶500ml,2,4,4,0,11
154259951969423987954,6956416203402,1,美汁源果粒奶优菠萝味水果牛奶饮料450ml,0,4,4,0,1
154259666310623984935,6901028196406,1,白沙品蓝包装,0,16,16,0,1
154259512546323984156,6925303723934,1,统一绿茶茉莉味调味茶饮料1升,0,4,4,0,1
154259411974123988732,6921168593569,1,茶π果味茶饮料桃乌龙茶500ml,0,5,5,0,1
154259411974123988732,6901028118170,1,利群版包装,8,14,14,12.29,21
154255972193223987513,6901028193504,1,芙蓉王条装,0,250,250,0,1
154255956233223982940,6901028193498,2,芙蓉王包装,8,25,25,21.83,21
154255820927923988224,6946446410215,1,肉松面包,0,2.5,2.5,0,1
154255775560223983421,6946446410215,4,肉松面包,0,2.5,2.5,0,1
154255685862423987603,8888075018609,1,555冰,8,28,28,23.17,21
154255671651323985215,6954195903629,1,雨伞,0,25,25,0,1
154255671651323985215,6936654903159,1,情雨伞,4,30,30,0,1
154255655508923982430,6926292574460,1,日美钥匙扣型号MA237,0,4,4,0,1
154261393415212632519,6901028010108,1,中南海8包装,8,10,10,8.8,1
15426138238039197318,4101020002,1,财兴双面胶,10,1,1,0.32,1
154261393758812638336,6901028126212,1,黄山一品包装,8,5,5,4.45,1
15426138275769199134,6921734988065,1,得力S625荧光笔,13,3,3,1.49,1
15426138275769199134,6921734975362,1,高级橡皮擦,12,1,1,0.4,1
154261384063719964212,6908570201084,1,龙牌酱油,4,7,7,0,20
154261384063719964212,6957003900186,1,四季情卷纸蓝,4,16,16,0,9
154261394075112638733,6901028164160,1,红旗渠茄包装,8,5,5,4.45,1
15426138352507729359,6936378300098,1,食用槟榔湘潭20元深紫,8,18,18,16,1
15426138365118285755,6925814851362,1,小龙王九总槟榔28g,8,13,13,11,1
154261383793115815809,6926832401928,1,英式麦丽素65,8,4,4,2.7,1
154261383793115815809,6925909980151,1,张新发槟榔35g,8,20,20,16,1
154261383896719566157,6948930800014,1,周氏香油条198g辣熟食南特产典辣条包,7,3,3,2.3,10
154261383896719566157,6925696400955,1,呼啦呼啦,8,3.5,3.5,2.5,10
15426138376095097297,6901028071765,1,中南海,0,7,7,0,1
15426138376095097297,6920174743548,1,立白洗洁精1000ml,2,10,10,0,1
15426138376095097297,6920174754964,1,立白生姜洗洁精1Kg50g,2,11.5,11.5,0,1
15426138376095097297,6970043110469,1,咸味肉松蛋糕,4,3.5,3.5,0,1
15426138376095097297,6920174761764,1,超威强力洁厕精 900g,2,9.5,9.5,0,1
15426138376095097297,6920174720730,1,立白增白皂 232g,12,5.5,5.5,0,1
154261382845916606762,99999999-1,1,无码商品,0,4,4,0,1
154261382845916606762,99999999-2,1,无码商品,0,18,18,0,1
154261382845916606762,99999999-3,1,无码商品,0,10,10,0,1
154261383875720054129,4891028705949,2,维他柠檬茶00ml港进口,2,6,6,0,11
154261365889820649287,6902538004045,1,乐百氏脉动青柠味600ml,2,4,4,3,11
15426138466347346695,6901028191043,2,白沙精品,8,10,10,7.63,1
15426138473128282398,6925814870097,1,九总二十元,4,18,18,0,1
154261385249017539195,6921168593002,1,精品农夫水,2,4,4,2,1
154261382366711334522,6948939650818,1,百草味黄金玉米豆70g,8,3.5,3.5,1.5,1
154261382366711334522,6956511907489,1,鲜香烤鱿鱼丝,7,15,15,12,1
154261382366711334522,6933952888867,1,泡椒笋尖,0,4,4,0,1
154261382366711334522,6956511913107,1,新奇特薯仔00g,7,6,6,4,1
154261382366711334522,99999999-1,1,无码商品,0,16,16,0,1
15426138571166316075,6901028191135,1,白沙软盒【条装】,10,65,65,60,1
154261385141314389468,6901028208932,1,黄山方印细支包装,8,20,20,17.5,1
15426138550266182659,6911988018526,1,乐虎380ml,2,4.5,4.5,3.23,1
15426138473419191040,6903148082119,1,舒服佳沐浴露400ml,2,25,25,15.19,1
15426138473419191040,6924882350128,1,美涛亮泽定型啫喱水发用23ml,2,15,15,8.9,1
15426138594296974412,6903148078907,1,汰渍净白去渍无磷洗衣粉16kg,7,13,13,0,1
15426138582106905872,6901010101180,1,健力宝橙蜜味运动饮料（含气型）330ml,6,3,3,2.5,1
15426138582106905872,6920174736977,1,立白超洁无磷洗衣粉 455g,8,6.5,6.5,4.9,1
154261385857324351755,6901028075763,2,硬盒中华5015,3,45,45,39,21
15426138591374974181,6901285991219,1,CX怡宝水555 ml,2519,2,2,0,1
15426138591374974181,6958214686180,1,6元叼嘴巴食用槟榔,0,6,6,0,1
15426138591374974181,6901028000826,3,440234全包双喜香烟(经典醇香),2517,10,10,0,1
154261385215319564399,6933125666889,2,湘潭铺子枸杞槟榔35g,8,20,20,16,10
154261386678818338265,99999999-1,1,无码商品,0,15,15,0,1
154261386678818338265,6901028191029,1,白沙包装,8,6,6,4.77,1
154261386701419827133,6901285991219,1,怡宝饮用纯净水555毫升,2,2,2,1,11
154261386760716786852,6901028063883,2,芙蓉王蓝新版条装,10,350,350,300,21
154259956911815387093,6901028057103,1,双喜支金樽好日子包装,8,30,30,0,1
154259955153215389040,6901028057103,1,双喜支金樽好日子包装,8,30,30,0,1
15426139041885784640,99999999-1,1,无码商品,0,4,4,0,1
154261384571323145095,6922858211046,1,百事可乐饮料2L,2,6.5,6.5,5.12,11
154261387474224245809,6901028193498,1,芙蓉王包装,8,25,25,21.83,21
154261387640620646547,6922255451427,1,百岁山天然矿泉水570ml,2,3,3,2,11
15426138597827904795,6924758258190,1,小飞燕香酥鱼籽,8,3,3,0,1
15426138597827904795,6909131169201,1,中国劲酒25ml,2,12,12,0,1
15426138597827904795,6925909980151,1,张新发槟榔35g,8,18,18,15.58,1
15426138803056979383,6901028180801,1,黄鹤楼下名楼包装,8,17,17,13.99,1
15426138803056979383,6901028118170,1,利群版,8,15,15,0,1
154261388221412682042,6909131181234,1,劲酒258ml,2,23,23,19,1
154261387211617471398,6901285991219,1,怡宝饮用纯净水555毫升,2,2,2,1,1
154261387211617471398,6931630386339,1,20元天生有范,7,20,20,16,1
154261388782923391057,6901028000642,1,双喜经典包装,0,12,12,0,1
154261388915720219035,6938888888868,2,香飘飘草莓味奶茶味茶固体饮料0g,15,4,4,3,11
154261389995717552718,99999999-1,1,无码商品,0,14,14,0,1
154261385485323032572,99999999-1,1,无码商品,0,6,6,0,1
154261385485323032572,6901180973785,1,嘉士果乐果香青柠口味93g,8,3.5,3.5,0,10
154261385485323032572,6952800000879,1,串串香,8,5,5,0,1
154261385485323032572,6940188803595,1,甘源蟹黄味蚕豆75g,7,4,4,3.8,10
154261386317319454076,99999999-1,1,无码商品,0,3.5,3.5,0,1
15426138955068551694,6936378300098,1,食用槟榔湘潭20元深紫,4,18,18,16,1
154261389867917994970,99999999-1,1,无码商品,0,10,10,0,1
154261390318817828489,6931273213559,1,食用槟榔运当头8g,8,15,15,0,1
154261389599723984272,6955350714197,1,台湾热狗味168g,8,4,4,0,10
154261389599723984272,6947546900088,1,立哥蒜香黄瓜干,0,5,5,0,1
154261390901522269123,99999999-1,1,无码商品,0,12,12,0,1
154261392215618092927,6931552205060,1,120克PK脆鸡汁味,8,5,5,4,10
15426139101506978870,99999999-1,1,无码商品,0,42,42,0,1
15426139172617992574,99999999-1,1,无码商品,0,9,9,0,1
154261391607625018544,6901028201445,1,白沙和气生财包装,0,55,55,0,1
154261392516714854656,5604742001797,1,雷伊干红,4,89,89,38,1
154261392516714854656,6920180210034,1,屈臣氏矿物质饮用水00ml,2,2.5,2.5,0,11
15426139268777762952,99999999-1,1,无码商品,0,34,34,0,1
15426139284397523057,99999999-1,1,无码商品,0,5,5,0,1
15426139321627523734,99999999-1,1,无码商品,0,35,35,0,1
154261392618822046168,6901028070065,1,中南海酷爽风尚包装,8,20,20,17.5,21
154261390774724684313,6901028193498,1,芙蓉王,0,26,26,21.83,21
15426139360617522018,99999999-1,1,无码商品,0,18,18,0,1
154261393780520213968,6938888888868,1,香飘飘草莓味奶茶味茶固体饮料0g,15,4,4,3,11
15426139399407523369,99999999-1,1,无码商品,0,325,325,0,1
154261394111423257938,69029981,1,脆香米脆米心牛奶巧克力12g,8,2,2,0,10
15426135649678762610,6907469010080,1,帮洁厕净清香900克,2,8,8,7,1
15426135649678762610,6907469010066,3,帮洁厕净清新450克,2,5,5,4,1
154261393815225146145,6937800602001,1,小猪跳跳糖,0,2,2,0,1
154261393818410775007,6940159413013,1,百事可乐无糖可乐型汽水,4,4,4,3.2,1
154261393818410775007,6920202888883,1,红牛维生素功能饮料,6,6,6,5,1
154261393818410775007,4710199037010,1,张君雅小妹妹和风鸡汁拉面条饼65g,8,7,7,5,1
154261393818410775007,6939650400059,1,翻天娃薯条148g,8,3,3,2,1
154261393818410775007,6954866503318,1,平江香干,4,4,4,3,1
15426139445497524704,99999999-1,1,无码商品,0,93,93,0,1
15426139314893186925,6921278300460,1,肉松饼,4,1,1,0.75,1
15426139314893186925,6924187851160,1,洽洽焦糖瓜108g,4,6,6,4.25,1
15426139314893186925,31,4,绿豆饼,4,1,1,0.67,1
154261394395524183986,6935284413960,2,卫龙亲嘴烧麦辣鸡汁味8g,0,2,2,0,1
154261394395524183986,6954432710225,1,炫迈炫动薄荷味无糖口香糖50g,3,12,12,0,10
15426139468326185927,6901028192729,1,白沙烟(硬）,8,17,17,12.93,1
154261394703522047335,6920907811971,1,好丽友土豆,4,3,3,0,1
154261395885910499766,6956064000422,5,精致盐,0,2,2,0,1
154261395885910499766,6902265120506,1,海天生抽,0,8,8,0,1
